TentRepDisp(cm), TentRepAcc(g)
1.591782345695148121e-02,1.299975058464663104e-03
1.484413648966278511e-02,1.172191243001861199e-03
1.368377001544451854e-02,1.028451527491466627e-03
1.245859405963578234e-02,8.710540598951600245e-04
1.119026639218007914e-02,7.026933091841427005e-04
9.900268897271410212e-03,5.260483945728222123e-04
8.609875081664455920e-03,3.439096626339456422e-04
7.338941529368547129e-03,1.589539783780858305e-04
6.104499328823281314e-03,-2.624678301808684461e-05
4.919714863104524862e-03,-2.088443431691859608e-04
3.793172310206033640e-03,-3.861623203487134920e-04
2.729396426396425799e-03,-5.560960234624368103e-04
1.730099901215867040e-03,-7.167723482994779781e-04
7.948788540169573601e-04,-8.666962088821074904e-04
-7.786761383411680126e-05,-1.004472136620813364e-03
-8.892205107303657961e-04,-1.128068534837091581e-03
-1.638089737398542743e-03,-1.235453927333796196e-03
-2.319543932197559461e-03,-1.325142972608649508e-03
-2.923635803209908256e-03,-1.395997789618613934e-03
-3.436201338936315051e-03,-1.447677062305554241e-03
-3.840662343774588119e-03,-1.480449339546954573e-03
-4.119459585167750855e-03,-1.494296083602857485e-03
-4.255743632071567160e-03,-1.489568867651497016e-03
-4.235335392282350495e-03,-1.467677822070776383e-03
-4.048408787850789683e-03,-1.430254120277114818e-03
-3.691396624518763960e-03,-1.379033421927439379e-03
-3.168376968676141561e-03,-1.315542348980081868e-03
-2.490479744646934696e-03,-1.239848499040516801e-03
-1.674312105139707553e-03,-1.151369186352972076e-03
-7.405239725852341215e-04,-1.050163804498860333e-03
2.879028141140396193e-04,-9.362345600697784048e-04
1.387376497230789589e-03,-8.093750779182132043e-04
2.535129179905393215e-03,-6.697481664703656620e-04
3.710945978471540986e-03,-5.173545780664116130e-04
4.898502237855496474e-03,-3.528280416789283925e-04
6.085128922027888479e-03,-1.789635905670418034e-04
7.260820905295116943e-03,4.447030278669172844e-07
8.417336757893778207e-03,1.816795375640054011e-04
9.547088597763452034e-03,3.608227455633486436e-04
1.064208061466564992e-02,5.344250523380245869e-04
1.169311254056776099e-02,6.994830218632202027e-04
1.268876086466947870e-02,8.525015635619111968e-04
1.361468922798384114e-02,9.904354556992984050e-04
1.445423634819158545e-02,1.111722365853341863e-03
1.518961788065712783e-02,1.215466803187631537e-03
1.580303226754517509e-02,1.301253615904844965e-03
1.627792893679573874e-02,1.368932365095929839e-03
1.660024942082508059e-02,1.417560472327313113e-03
1.675942752528778584e-02,1.446070466194679252e-03
1.674953380714091361e-02,1.454201534452489661e-03
1.657009785650835273e-02,1.441949388118665557e-03
1.622578012633369912e-02,1.409580545708192948e-03
1.572546697086076722e-02,1.357796713099906037e-03
1.508141934181088731e-02,1.287024651412102972e-03
1.430823614795119665e-02,1.198048782386106591e-03
1.342178451822343549e-02,1.093028682491079288e-03
1.243829257892434953e-02,9.745184682472504993e-04
1.137326366822583208e-02,8.449330078642473081e-04
1.024062692607833128e-02,7.065855261475184829e-04
9.052868373747042369e-03,5.606868454998780284e-04
7.821622782044115527e-03,4.078675045053731501e-04
6.558166749372132745e-03,2.495895546015896812e-04
5.274034215617002044e-03,8.716781226374644450e-05
3.981598408080874035e-03,-7.899395338197766044e-05
2.694471529019304423e-03,-2.483606193032769421e-04
1.428080655947268048e-03,-4.204358092560784178e-04
2.000100369875322363e-04,-5.941161097219795507e-04
-9.705687370581517030e-04,-7.658050095618746658e-04
-2.063869216587554609e-03,-9.307855149589408864e-04
-3.060412411434801794e-03,-1.084983156786445456e-03
-3.942031876453987865e-03,-1.224204663600607194e-03
-4.692678042630184579e-03,-1.344401258038276136e-03
-5.299012245276448971e-03,-1.442182948793864841e-03
-5.751216921906224938e-03,-1.513811952064476841e-03
-6.043596463978486745e-03,-1.556513511634095154e-03
-6.174448427823659227e-03,-1.570445069658743791e-03
-6.145631370815447282e-03,-1.557192063509889616e-03
-5.962008922787357355e-03,-1.518816180066386587e-03
-5.630819147974789989e-03,-1.457874305269647730e-03
-5.161440980862470884e-03,-1.376067410692080085e-03
-4.565312150761195384e-03,-1.274815706063606559e-03
-3.855527344891612317e-03,-1.156677631809002087e-03
-3.046459137779889120e-03,-1.024255667619964694e-03
-2.153549285850199675e-03,-8.795106434741205726e-04
-1.193074052799801771e-03,-7.244226837176293444e-04
-1.821322306108712436e-04,-5.605165861086624157e-04
8.614227198691365569e-04,-3.894876673208541671e-04
1.919697483036459946e-03,-2.147091701584470593e-04
2.975608416192462250e-03,-3.998883999521978157e-05
4.013457736751426148e-03,1.315412234179145600e-04
5.019388536727624646e-03,2.970204950513167792e-04
5.981347300379723404e-03,4.546084863391224116e-04
6.888690925431635234e-03,6.032915069397323197e-04
7.732174432190186929e-03,7.413549080340170678e-04
8.503782571640484608e-03,8.675143804752678302e-04
9.195780910482828641e-03,9.823433925041399721e-04
9.799720124414944972e-03,1.086715190254131276e-03
1.030558428910910949e-02,1.181230433633374995e-03
1.070123387462265478e-02,1.266092655450867539e-03
1.097313782390587321e-02,1.339223094783700916e-03
1.110778607349012861e-02,1.397317605498693636e-03
1.109256635535877354e-02,1.438418024756737360e-03
1.091683604552941625e-02,1.460309679481146174e-03
1.057359495034648419e-02,1.459234479261509610e-03
1.006098329212220567e-02,1.431853830453648198e-03
9.383876546488497880e-03,1.375198595347500467e-03
8.554934901084502302e-03,1.287632645274165407e-03
7.593511163955486178e-03,1.172153850908153614e-03
6.523559431582329725e-03,1.034226780160399459e-03
5.371911309662386058e-03,8.783391891083489967e-04
4.166312483127432298e-03,7.097993354730949399e-04
2.933532412665536271e-03,5.351763309422789524e-04
1.697861707452154962e-03,3.605600237885463319e-04
4.790284583095964321e-04,1.927421299604670896e-04
-7.093316672266792916e-04,3.717112630342763726e-05
-1.859030319111420679e-03,-1.062980910918842571e-04
-2.965827383422916554e-03,-2.403805219983856775e-04
-4.027771201218481416e-03,-3.671400597357397499e-04
-5.043430081364415861e-03,-4.892465983980071823e-04
-6.011388096222723687e-03,-6.087883550466286799e-04
-6.930286722700301424e-03,-7.268535769175895082e-04
-7.797929807990403202e-03,-8.460373748348235575e-04
-8.610586988854990881e-03,-9.677635268357878424e-04
-9.362986910287347461e-03,-1.088751395561832419e-03
-1.004834830435842249e-02,-1.203894099687046002e-03
-1.065932545293578164e-02,-1.307650475720563681e-03
-1.118880966506139232e-02,-1.394381679496890705e-03
-1.162854749515687333e-02,-1.461364495570649557e-03
-1.196736190210464200e-02,-1.507265859589641040e-03
-1.219017173399255041e-02,-1.529343127672849571e-03
-1.227751313163196259e-02,-1.525472711660612974e-03
-1.220713949505986343e-02,-1.494822673630207856e-03
-1.195686418236815984e-02,-1.437002430674821050e-03
-1.150606256254863881e-02,-1.353690031277265775e-03
-1.083755699316955000e-02,-1.246771483813108100e-03
-9.941412003502469313e-03,-1.115309350594385213e-03
-8.818573973779868930e-03,-9.581791102068119674e-04
-7.484335445464334637e-03,-7.753313907523254420e-04
-5.970587877449322692e-03,-5.679676418161030364e-04
-4.323524805633937630e-03,-3.413278801950470499e-04
-2.599018090833603908e-03,-1.028305658152295658e-04
-8.589087761559416247e-04,1.412985590941747533e-04
8.333221705884298310e-04,3.843049577230099731e-04
2.417569935063265153e-03,6.183548881414930708e-04
3.841501048447897373e-03,8.361185460680791619e-04
5.065604458143611183e-03,1.029800861357981672e-03
6.066989527417251428e-03,1.193033696760669804e-03
6.838357644440524151e-03,1.324441208854876956e-03
7.384673850929029081e-03,1.425183161482646704e-03
7.720038395721199979e-03,1.496679653701892855e-03
7.863962290577787909e-03,1.541183270653874102e-03
7.838184505575494440e-03,1.560434938864409911e-03
7.664258803838438702e-03,1.555785666605976215e-03
7.360076737588001211e-03,1.529960439427776849e-03
6.937171742287757091e-03,1.485528932668355589e-03
6.401295285306998935e-03,1.423122273680472571e-03
5.754381482185279804e-03,1.342739893235196874e-03
4.996696693558776506e-03,1.244416291424299114e-03
4.129277550960223399e-03,1.128226666507707284e-03
3.155156798276495360e-03,9.953718855048006645e-04
2.079850215069808158e-03,8.477831536506997591e-04
9.127414966865145165e-04,6.870141564625962486e-04
-3.319474091687860638e-04,5.149836869642648775e-04
-1.635762634410060532e-03,3.346749905158329574e-04
-2.977167659732426423e-03,1.494580832328186047e-04
-4.333180216713180231e-03,-3.715906605599193563e-05
-5.681071730262670857e-03,-2.216109078709186211e-04
-6.998640020627268539e-03,-4.009996320088924596e-04
-8.263973551268975759e-03,-5.728408397698497119e-04
-9.455891894451140881e-03,-7.343339533122288446e-04
-1.055434649496045027e-02,-8.830429242639023990e-04
-1.154087460214977059e-02,-1.017393552755671430e-03
-1.239925868891801099e-02,-1.136178259653230832e-03
-1.311539381047931337e-02,-1.238781922672700826e-03
-1.367726358341635369e-02,-1.324757819591979545e-03
-1.407634787125802527e-02,-1.392748197564119654e-03
-1.430919587544665812e-02,-1.441339501841517592e-03
-1.437861295512716554e-02,-1.469837473330714997e-03
-1.429438293141454576e-02,-1.477895438856549311e-03
-1.407210850008369651e-02,-1.466039237431521420e-03
-1.373103795320305617e-02,-1.435455942331445708e-03
-1.329269613089315884e-02,-1.386750773301381441e-03
-1.277922867945404002e-02,-1.320917861423930462e-03
-1.221084857378403922e-02,-1.240370914714641459e-03
-1.160348985982399307e-02,-1.147729647620515919e-03
-1.096626821557336769e-02,-1.045687793796409252e-03
-1.029972325086149498e-02,-9.364848954484386112e-04
-9.597079692211726853e-03,-8.200607102842210391e-04
-8.846932281534877068e-03,-6.953155087793915076e-04
-8.035593698530324458e-03,-5.618739201724628086e-04
-7.149744167878928185e-03,-4.192381277594849575e-04
-6.178780513773998208e-03,-2.668879721870029333e-04
-5.116627456801009673e-03,-1.048169258882040858e-04
-3.964208619990792527e-03,6.739974193404306164e-05
-2.731257057091633460e-03,2.493704064170961096e-04
-1.435752582570245075e-03,4.380296358219387632e-04
-1.022967415586373155e-04,6.290710336771409726e-04
1.239919017061882857e-03,8.178623323545350984e-04
2.559370963276355430e-03,9.995882124110551468e-04
3.823393381445457269e-03,1.170510151221412602e-03
4.998918877976037990e-03,1.327465881530069539e-03
6.053815595361718843e-03,1.466935523347873875e-03
6.958147436706386794e-03,1.585700936285842477e-03
7.685170168304235848e-03,1.681057448465166386e-03
8.212219690196517763e-03,1.750786809691672486e-03
8.521039164685459064e-03,1.793535912688970155e-03
8.598016276221075518e-03,1.808423589157832304e-03
8.434912962612865425e-03,1.794822977430306568e-03
8.029610944317731175e-03,1.752524973769014087e-03
7.386843577404126823e-03,1.681313212283046428e-03
6.518599366567856719e-03,1.581681776395277858e-03
5.443529641875863995e-03,1.455461264718755504e-03
4.185925655888700185e-03,1.305070870209744729e-03
2.774538685632052873e-03,1.133983013095549901e-03
1.241355106841943688e-03,9.457765780277301243e-04
-3.789340666349091664e-04,7.421556817371183484e-04
-2.049296319059106322e-03,5.246780180531149858e-04
-3.731251252933449458e-03,2.958930888419114558e-04
-5.385831518068488061e-03,5.897488023873140002e-05
-6.974763499693761339e-03,-1.806063542425900533e-04
-8.461881008566219872e-03,-4.161442990087763083e-04
-9.813846338747043638e-03,-6.426437340431649355e-04
-1.100097319598365361e-02,-8.548541230260983670e-04
-1.199920164377708473e-02,-1.045766926930864803e-03
-1.279208576068891802e-02,-1.208882746629263722e-03
-1.337244646173771714e-02,-1.337828000473193424e-03
-1.374340121677209391e-02,-1.428074446026441138e-03
-1.391728881927898655e-02,-1.481083051080212118e-03
-1.391344217618041210e-02,-1.501342537460098039e-03
-1.375644025025300234e-02,-1.493119488287295363e-03
-1.347401974636977182e-02,-1.461568143037664941e-03
-1.309439147314540690e-02,-1.411467322941457230e-03
-1.264375426670186035e-02,-1.346937743621487178e-03
-1.214358427925526368e-02,-1.273736677478908615e-03
-1.160853760367666805e-02,-1.196794338255745618e-03
-1.104670987082320179e-02,-1.117229078309451770e-03
-1.046109637775491895e-02,-1.034619694929360878e-03
-9.850920757581826254e-03,-9.478537538049428566e-04
-9.213296301989437956e-03,-8.556051373419064614e-04
-8.544934508089201478e-03,-7.588694717326300784e-04
-7.843562033000319594e-03,-6.595122668458461030e-04
-7.109621293171941581e-03,-5.582040357355685543e-04
-6.347592103707280602e-03,-4.555543584403348636e-04
-5.565721303182250175e-03,-3.520881452758680167e-04
-4.774922516137981333e-03,-2.480542728286064345e-04
-3.987839315437840745e-03,-1.446405666085987419e-04
-3.217640506390184903e-03,-4.289556288711321051e-05
-2.476488664394001400e-03,5.768254048748339027e-05
-1.774216389109280721e-03,1.578768818968629003e-04
-1.117014551187085931e-03,2.583778346712710199e-04
-5.065055335806631365e-04,3.594309803467250156e-04
5.963319950661617996e-05,4.593147236354658399e-04
5.861913463855765926e-04,5.553739367343181075e-04
1.079441223350177106e-03,6.454147569604946899e-04
1.545850041060407767e-03,7.271407132414848965e-04
1.989960586960751523e-03,7.983555172827106394e-04
2.412453357012055502e-03,8.572360759621194511e-04
2.808275992431825789e-03,9.016285119981669750e-04
3.165424727337151460e-03,9.298702750083577334e-04
3.466239847424487219e-03,9.419410439848803669e-04
3.689998394275736514e-03,9.386160905005463745e-04
3.814857573486176139e-03,9.209851019867517589e-04
3.820169887490362012e-03,8.904007563818902397e-04
3.689460680299763012e-03,8.477142488514807176e-04
3.413035496625231417e-03,7.936205724406283002e-04
2.990825436382841662e-03,7.293383216811778454e-04
2.434351145796115595e-03,6.561670916113511356e-04
1.765387888671225355e-03,5.752717342066867960e-04
1.013024985308354393e-03,4.878684076344867921e-04
2.110626549179689295e-04,3.950328848408081765e-04
-6.050058450022377087e-04,2.979007760133475791e-04
-1.400937277640856155e-03,1.980796598454448703e-04
-2.146149094843128984e-03,9.732808094295116765e-05
-2.816752883640270388e-03,-2.700505300365905505e-06
-3.397853335074273173e-03,-1.004157585565855666e-04
-3.883032987163945876e-03,-1.944869133938286788e-04
-4.272551476128817229e-03,-2.837800625687128759e-04
-4.571442411650896744e-03,-3.671151484422634703e-04
-4.787299658316842947e-03,-4.434282668077686382e-04
-4.928781167297915239e-03,-5.119308215663665460e-04
-5.004630751684693152e-03,-5.719564546524818788e-04
-5.022019975344492633e-03,-6.229249993048033632e-04
-4.985243706854604676e-03,-6.643349155198191754e-04
-4.895839847964310668e-03,-6.955808434691323257e-04
-4.753285804628518650e-03,-7.160507598267136769e-04
-4.556003350754777963e-03,-7.253880432986703009e-04
-4.302483741527041335e-03,-7.233363146341507521e-04
-3.991597898173714597e-03,-7.095714849533578394e-04
-3.622552681259159132e-03,-6.839286488958276839e-04
-3.195246982604716887e-03,-6.464716288060271291e-04
-2.710564993867276614e-03,-5.975219412197367531e-04
-2.170443551582680337e-03,-5.379447364511467542e-04
-1.577905988395154240e-03,-4.689953669506379983e-04
-9.368209374415425702e-04,-3.919069820775878971e-04
-2.516478333973623765e-04,-3.081186745753730660e-04
4.723353138264733768e-04,-2.195151189081759639e-04
1.228681215853899989e-03,-1.280527951882782611e-04
2.009581290487551849e-03,-3.564425671778229912e-05
2.805753890042691698e-03,5.590912205395489752e-05
3.606619698684591663e-03,1.454239595432601086e-04
4.400684107980288966e-03,2.320908672136336767e-04
5.175796226798929332e-03,3.148151021851716474e-04
5.919470682713558890e-03,3.926865309507523321e-04
6.619504431807560207e-03,4.653797577037525283e-04
7.264626645170677022e-03,5.326073625599596394e-04
7.845038148731119793e-03,5.941443350773571459e-04
8.352866475602854432e-03,6.495719678191332579e-04
8.782299072282406111e-03,6.973347636500656834e-04
9.129458265559341895e-03,7.353962800565154445e-04
9.392422795583624251e-03,7.622523686556742853e-04
9.571122713195375636e-03,7.764082691698499534e-04
9.666698889057421043e-03,7.762882632522967842e-04
9.680794386710905863e-03,7.607106456644592346e-04
9.615052871774389456e-03,7.284806693371938431e-04
9.470745737814678308e-03,6.790583513754416172e-04
9.248990404963096379e-03,6.137914108420152804e-04
8.951384648272799754e-03,5.350005440237468350e-04
8.580207583078904021e-03,4.451506769860389019e-04
8.138790589908252368e-03,3.470224740308911447e-04
7.632806390679244823e-03,2.431642058926410219e-04
7.071569425168342145e-03,1.359264215369945187e-04
6.469028718478508390e-03,2.812346535857330587e-05
